li_item_id,percentage_applied,event_type_code,schedule_code
"1952R_9854_1412_5973_53627","21.94","SPR_SINGLE_PD","4535"
"1952R_9854_1412_5973_54126","21.94","SPR_SINGLE_PD","4535"
"1952R_9854_1412_5973_55473","21.94","SPR_SINGLE_PD","4535"
"1952R_9854_1412_5973_58399","21.94","SPR_SINGLE_PD","4535"
"1952R_9854_1412_5973_7279","21.94","SPR_SINGLE_PD","4535"
"1976B_7772_1413_5974_50053","27.33","SPR_SINGLE_PD","4535"
"1976B_7772_1413_5974_54411","27.33","SPR_SINGLE_PD","4535"
"1976B_7772_1413_5974_55457","27.33","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_25976","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_57150","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_58526","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_59088","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_59296","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_65897","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_66070","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_66287","17.65","SPR_SINGLE_PD","4535"
"2160Q_10415_1341_25972_66291","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_25977","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_57136","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_57144","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_57151","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_58528","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_59090","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_59297","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_65900","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_66071","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_66288","17.65","SPR_SINGLE_PD","4535"
"2268J_11820_1341_25974_66292","17.65","SPR_SINGLE_PD","4535"
"2440K_12039_338_2210_8052","17.18","SPR_SINGLE_PD","4535"
"2440K_12039_338_2210_8053","17.18","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_52732","69.47","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_53286","69.47","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_53291","69.47","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_54747","69.47","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_58513","69.47","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_59340","69.47","SPR_SINGLE_PD","4535"
"2478K_11871_1270_5633_6827","69.47","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_15076","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_27225","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_27230","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_27234","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_27235","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_34862","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_44849","24.96","SPR_SINGLE_PD","4535"
"2479L_8617_1116_5169_58561","24.96","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_52739","69.47","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_53288","69.47","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_53292","69.47","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_54748","69.47","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_58511","69.47","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_59341","69.47","SPR_SINGLE_PD","4535"
"2482P_11173_1270_5634_6828","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_52760","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_53289","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_53293","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_54749","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_58512","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_59342","69.47","SPR_SINGLE_PD","4535"
"2485T_11897_1270_5635_6829","69.47","SPR_SINGLE_PD","4535"
"2518M_12691_1208_28145_48348","10.24","SPR_SINGLE_PD","4535"
"2518M_12691_1208_28145_52621","10.24","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_15077","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_27214","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_27217","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_27222","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_27223","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_34861","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_44850","24.96","SPR_SINGLE_PD","4535"
"2532G_12102_1116_5170_58562","24.96","SPR_SINGLE_PD","4535"
"2550F_12691_1208_28145_48348","10.24","SPR_SINGLE_PD","4535"
"2550F_12691_1208_28145_52621","10.24","SPR_SINGLE_PD","4535"
"2591J_12046_391_2442_33495","13.43","SPR_SINGLE_PD","4535"
"2591J_12046_391_2442_49630","13.43","SPR_SINGLE_PD","4535"
"2591J_12046_391_2442_51140","13.43","SPR_SINGLE_PD","4535"
"2591J_12046_391_2442_58686","13.43","SPR_SINGLE_PD","4535"
"2591J_12046_391_2442_8593","13.43","SPR_SINGLE_PD","4535"
"2591J_12046_391_2442_8597","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_33496","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_49631","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_51141","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_56741","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_58687","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_66639","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_8600","13.43","SPR_SINGLE_PD","4535"
"2592K_7851_391_2443_8608","13.43","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_30161","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_57134","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_57143","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_57149","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_58525","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_59087","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_59295","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_65898","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_66069","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_66286","17.65","SPR_SINGLE_PD","4535"
"2691P_10415_1341_30159_66290","17.65","SPR_SINGLE_PD","4535"
"2796E_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"2796E_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"2796E_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"2796E_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"2796E_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"2798G_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"2798G_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"2798G_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"2798G_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"2798G_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"2799H_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"2799H_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"2799H_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"2799H_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"2799H_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"2802L_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"2802L_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"2802L_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"2802L_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"2802L_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"2966D_12930_29023_29031_29033","23.47","SPR_SINGLE_PD","4535"
"2966D_12930_29023_29031_52832","23.47","SPR_SINGLE_PD","4535"
"2966D_12930_29023_29031_54169","23.47","SPR_SINGLE_PD","4535"
"2966D_12930_29023_29031_55334","23.47","SPR_SINGLE_PD","4535"
"2966D_12930_29023_29031_57331","23.47","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_13052","30.11","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_13053","30.11","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_13054","30.11","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_13055","30.11","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_13058","30.11","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_13061","30.11","SPR_SINGLE_PD","4535"
"3170W_10127_906_4322_32067","30.11","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_13065","30.08","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_13066","30.08","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_13067","30.08","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_13068","30.08","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_13071","30.08","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_13074","30.08","SPR_SINGLE_PD","4535"
"3171X_8773_906_4324_32068","30.08","SPR_SINGLE_PD","4535"
"3172Y_10128_906_4326_13078","30.08","SPR_SINGLE_PD","4535"
"3172Y_10128_906_4326_13079","30.08","SPR_SINGLE_PD","4535"
"3172Y_10128_906_4326_13080","30.08","SPR_SINGLE_PD","4535"
"3172Y_10128_906_4326_13081","30.08","SPR_SINGLE_PD","4535"
"3172Y_10128_906_4326_13087","30.08","SPR_SINGLE_PD","4535"
"3172Y_10128_906_4326_32069","30.08","SPR_SINGLE_PD","4535"
"5095E_9811_317_2142_7846","12.12","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_51706","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_55185","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_55586","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_55587","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_55605","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_56699","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_65906","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_66268","16.16","SPR_SINGLE_PD","4535"
"5262Y_11546_1399_5945_7235","16.16","SPR_SINGLE_PD","4535"
"5443L_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"5443L_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"5443L_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"5443L_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"5443L_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"5443L_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"5444M_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"5444M_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"5444M_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"5444M_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"5444M_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"5444M_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"5607D_10211_1351_5834_50649","11.71","SPR_SINGLE_PD","4535"
"5607D_10211_1351_5834_50976","11.71","SPR_SINGLE_PD","4535"
"5607D_10211_1351_5834_56305","11.71","SPR_SINGLE_PD","4535"
"5607D_10211_1351_5834_7106","11.71","SPR_SINGLE_PD","4535"
"5608E_11599_1351_5833_50650","11.71","SPR_SINGLE_PD","4535"
"5608E_11599_1351_5833_50977","11.71","SPR_SINGLE_PD","4535"
"5608E_11599_1351_5833_55329","11.71","SPR_SINGLE_PD","4535"
"5608E_11599_1351_5833_7105","11.71","SPR_SINGLE_PD","4535"
"5618Q_11617_1183_5394_43057","30.58","SPR_SINGLE_PD","4535"
"5618Q_11617_1183_5394_43068","30.58","SPR_SINGLE_PD","4535"
"5618Q_11617_1183_5394_46062","30.58","SPR_SINGLE_PD","4535"
"5619R_9535_1183_5393_43058","30.58","SPR_SINGLE_PD","4535"
"5619R_9535_1183_5393_43064","30.58","SPR_SINGLE_PD","4535"
"5619R_9535_1183_5393_43065","30.58","SPR_SINGLE_PD","4535"
"5619R_9535_1183_5393_43069","30.58","SPR_SINGLE_PD","4535"
"5619R_9535_1183_5393_46061","30.58","SPR_SINGLE_PD","4535"
"5619R_9535_1183_5393_66061","30.58","SPR_SINGLE_PD","4535"
"5783J_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"5783J_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"5783J_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"5783J_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"5783J_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"5784K_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"5784K_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"5784K_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"5784K_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"5784K_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"5785L_8839_1344_5820_55276","40.18","SPR_SINGLE_PD","4535"
"5785L_8839_1344_5820_55278","40.18","SPR_SINGLE_PD","4535"
"5785L_8839_1344_5820_55286","40.18","SPR_SINGLE_PD","4535"
"5785L_8839_1344_5820_56348","40.18","SPR_SINGLE_PD","4535"
"5785L_8839_1344_5820_7092","40.18","SPR_SINGLE_PD","4535"
"5786M_9505_1344_5821_55293","40.18","SPR_SINGLE_PD","4535"
"5786M_9505_1344_5821_55295","40.18","SPR_SINGLE_PD","4535"
"5786M_9505_1344_5821_55302","40.18","SPR_SINGLE_PD","4535"
"5786M_9505_1344_5821_56349","40.18","SPR_SINGLE_PD","4535"
"5786M_9505_1344_5821_7093","40.18","SPR_SINGLE_PD","4535"
"6208R_9165_15579_4633_13789","24.66","SPR_SINGLE_PD","4535"
"6208R_9165_15579_4633_13790","24.66","SPR_SINGLE_PD","4535"
"6208R_9165_15579_4633_13791","24.66","SPR_SINGLE_PD","4535"
"6209T_12236_15579_4636_13799","24.66","SPR_SINGLE_PD","4535"
"6209T_12236_15579_4636_13800","24.66","SPR_SINGLE_PD","4535"
"6209T_12236_15579_4636_13801","24.66","SPR_SINGLE_PD","4535"
"6209T_12236_15579_4636_48957","24.66","SPR_SINGLE_PD","4535"
"6209T_12236_15579_4636_57644","24.66","SPR_SINGLE_PD","4535"
"6357N_10196_1155_5293_43205","-27.44","SPR_SINGLE_PD","4535"
"6357N_10196_1155_5293_54939","-27.44","SPR_SINGLE_PD","4535"
"6371H_12327_1142_5257_38251","23.23","SPR_SINGLE_PD","4535"
"6371H_12327_1142_5257_46532","23.23","SPR_SINGLE_PD","4535"
"6371H_12327_1142_5257_55086","23.23","SPR_SINGLE_PD","4535"
"6371H_12327_1142_5257_55417","23.23","SPR_SINGLE_PD","4535"
"6371H_12327_1142_5257_6160","23.23","SPR_SINGLE_PD","4535"
"6429J_11617_1183_5394_43057","30.58","SPR_SINGLE_PD","4535"
"6429J_11617_1183_5394_43068","30.58","SPR_SINGLE_PD","4535"
"6429J_11617_1183_5394_46062","30.58","SPR_SINGLE_PD","4535"
"6430K_9535_1183_5393_43058","30.58","SPR_SINGLE_PD","4535"
"6430K_9535_1183_5393_43064","30.58","SPR_SINGLE_PD","4535"
"6430K_9535_1183_5393_43065","30.58","SPR_SINGLE_PD","4535"
"6430K_9535_1183_5393_43069","30.58","SPR_SINGLE_PD","4535"
"6430K_9535_1183_5393_46061","30.58","SPR_SINGLE_PD","4535"
"6430K_9535_1183_5393_66061","30.58","SPR_SINGLE_PD","4535"
"8114C_12294_972_4593_13728","26.82","SPR_SINGLE_PD","4535"
"8114C_12294_972_4593_59323","26.82","SPR_SINGLE_PD","4535"
"8115D_12294_972_4592_13725","26.82","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_14178","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_14183","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_14189","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_25363","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_32394","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_48209","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_58258","22.28","SPR_SINGLE_PD","4535"
"8245Y_10820_1014_4762_58681","22.28","SPR_SINGLE_PD","4535"
"8393R_11417_972_4589_13718","26.82","SPR_SINGLE_PD","4535"
"8394T_9347_972_4590_13721","26.82","SPR_SINGLE_PD","4535"
"8477E_10762_1108_5148_15034","15.63","SPR_COMBO_PD","4535"
"8477E_10762_1108_5148_15035","15.63","SPR_COMBO_PD","4535"
"8495D_12102_1116_5170_15077","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_27214","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_27217","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_27222","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_27223","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_34861","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_44850","24.96","SPR_SINGLE_PD","4535"
"8495D_12102_1116_5170_58562","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_15076","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_27225","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_27230","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_27234","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_27235","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_34862","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_44849","24.96","SPR_SINGLE_PD","4535"
"8496E_8617_1116_5169_58561","24.96","SPR_SINGLE_PD","4535"
"8532C_7946_371_2353_34906","18.8","SPR_SINGLE_PD","4535"
"8532C_7946_371_2353_35124","18.8","SPR_SINGLE_PD","4535"
"8532C_7946_371_2353_35747","18.8","SPR_SINGLE_PD","4535"
"8532C_7946_371_2353_8382","18.8","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_37502","14.56","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_58460","14.56","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_6219","14.56","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_6220","14.56","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_6221","14.56","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_6222","14.56","SPR_SINGLE_PD","4535"
"8605X_8000_1149_5283_6225","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_37503","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_58458","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_6197","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_6198","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_6199","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_6200","14.56","SPR_SINGLE_PD","4535"
"8606Y_8699_1149_5281_6203","14.56","SPR_SINGLE_PD","4535"
"8649F_9165_15579_4633_13789","24.66","SPR_SINGLE_PD","4535"
"8649F_9165_15579_4633_13790","24.66","SPR_SINGLE_PD","4535"
"8649F_9165_15579_4633_13791","24.66","SPR_SINGLE_PD","4535"
"8650G_12236_15579_4636_13799","24.66","SPR_SINGLE_PD","4535"
"8650G_12236_15579_4636_13800","24.66","SPR_SINGLE_PD","4535"
"8650G_12236_15579_4636_13801","24.66","SPR_SINGLE_PD","4535"
"8650G_12236_15579_4636_48957","24.66","SPR_SINGLE_PD","4535"
"8650G_12236_15579_4636_57644","24.66","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_32649","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_33231","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_41690","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_48886","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_58212","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_58679","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_6293","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_6297","19.77","SPR_SINGLE_PD","4535"
"8654L_11477_1169_5321_6300","19.77","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_32650","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_33232","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_39107","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_48887","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_51332","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_58680","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_6305","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_6309","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_6312","19.79","SPR_SINGLE_PD","4535"
"8655M_8034_1169_5322_67032","19.79","SPR_SINGLE_PD","4535"
"8664B_7212_1170_5323_25713","21.41","SPR_SINGLE_PD","4535"
"8664B_7212_1170_5323_34334","21.41","SPR_SINGLE_PD","4535"
"8664B_7212_1170_5323_6317","21.41","SPR_SINGLE_PD","4535"
"8671J_9300_384_15688_67055","0","SPR_SINGLE_NB","4535"
"8671J_9300_384_15688_8572","0","SPR_SINGLE_NB","4535"
"8757X_11426_1191_5422_45171","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_45276","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_45647","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_45650","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_45651","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_45653","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_56332","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_58376","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_6531","17.21","SPR_SINGLE_PD","4535"
"8757X_11426_1191_5422_66059","17.21","SPR_SINGLE_PD","4535"
"8881K_8630_1229_5509_45666","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_45667","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_47243","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_48813","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_48948","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_56835","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_58554","20.16","SPR_COMBO_PD","4535"
"8881K_8630_1229_5509_6644","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_45668","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_45669","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_47242","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_48814","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_48950","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_56836","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_58555","20.16","SPR_COMBO_PD","4535"
"8882L_7926_1229_5510_6645","20.16","SPR_COMBO_PD","4535"
"9009E_11414_1039_4849_14353","17.1","SPR_SINGLE_PD","4535"
"9009E_11414_1039_4849_55545","17.1","SPR_SINGLE_PD","4535"
"9010F_12151_1039_4851_14355","17.1","SPR_SINGLE_PD","4535"
"9010F_12151_1039_4851_55546","17.1","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_13052","30.11","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_13053","30.11","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_13054","30.11","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_13055","30.11","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_13058","30.11","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_13061","30.11","SPR_SINGLE_PD","4535"
"9079W_10127_906_4322_32067","30.11","SPR_SINGLE_PD","4535"
"9111M_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9111M_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9111M_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9111M_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9111M_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9111M_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9112N_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9112N_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9112N_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9112N_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9112N_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9112N_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9113P_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9113P_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9113P_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9113P_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9113P_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9113P_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9114Q_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9114Q_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9114Q_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9114Q_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9114Q_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9114Q_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9115R_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9115R_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
