res_code,prescribing_text_id,pt_position,schedule_code
"11209_8830_R","23232","9","4535"
"11209_8830_R","23654","10","4535"
"11209_8830_R","23934","11","4535"
"11209_8830_R","23935","12","4535"
"11209_8830_R","23943","13","4535"
"11209_8830_R","7753","14","4535"
"11210_4312_R","9429","1","4535"
"11210_4312_R","9431","2","4535"
"11210_4312_R","9451","3","4535"
"11210_4312_R","9420","4","4535"
"11210_4312_R","9411","5","4535"
"11210_4312_R","7606","6","4535"
"11210_4312_R","7607","7","4535"
"11211_4352_R","9424","1","4535"
"11211_4352_R","9431","2","4535"
"11211_4352_R","9415","3","4535"
"11211_4352_R","9420","4","4535"
"11211_4352_R","9411","5","4535"
"11211_4352_R","7606","6","4535"
"11211_4352_R","7607","7","4535"
"11212_4323_R","9410","1","4535"
"11212_4323_R","9431","2","4535"
"11212_4323_R","9415","3","4535"
"11212_4323_R","9544","4","4535"
"11212_4323_R","9420","5","4535"
"11212_4323_R","9411","6","4535"
"11212_4323_R","7606","7","4535"
"11212_4323_R","7607","8","4535"
"11213_4345_R","9424","1","4535"
"11213_4345_R","9437","2","4535"
"11213_4345_R","9415","3","4535"
"11213_4345_R","9439","4","4535"
"11213_4345_R","9420","5","4535"
"11213_4345_R","9411","6","4535"
"11213_4345_R","9426","7","4535"
"11214_4338_R","9425","1","4535"
"11214_4338_R","9445","2","4535"
"11214_4338_R","9415","3","4535"
"11214_4338_R","9546","4","4535"
"11214_4338_R","9411","5","4535"
"11214_4338_R","9426","6","4535"
"11215_4339_R","9429","1","4535"
"11215_4339_R","9442","2","4535"
"11215_4339_R","9454","3","4535"
"11215_4339_R","9420","4","4535"
"11215_4339_R","9411","5","4535"
"11215_4339_R","9426","6","4535"
"11216_4330_R","9427","1","4535"
"11216_4330_R","9448","2","4535"
"11216_4330_R","9420","3","4535"
"11216_4330_R","9428","4","4535"
"11216_4330_R","9411","5","4535"
"11216_4330_R","9426","6","4535"
"11217_4337_R","9410","1","4535"
"11217_4337_R","9433","2","4535"
"11217_4337_R","9415","3","4535"
"11217_4337_R","9544","4","4535"
"11217_4337_R","9420","5","4535"
"11217_4337_R","9411","6","4535"
"11217_4337_R","9426","7","4535"
"11218_4305_R","9425","1","4535"
"11218_4305_R","9442","2","4535"
"11218_4305_R","9415","3","4535"
"11218_4305_R","9546","4","4535"
"11218_4305_R","9411","5","4535"
"11218_4305_R","7606","6","4535"
"11218_4305_R","7607","7","4535"
"11219_5945_R","9764","1","4535"
"11219_5945_R","9766","2","4535"
"11219_5945_R","9768","3","4535"
"11219_5945_R","9770","4","4535"
"11219_5945_R","9772","5","4535"
"11219_5945_R","9773","6","4535"
"11219_5945_R","9476","7","4535"
"11219_5945_R","9426","8","4535"
"11220_9276_R","19339","1","4535"
"11220_9276_R","19343","2","4535"
"11220_9276_R","23768","3","4535"
"11220_9276_R","19328","4","4535"
"11220_9276_R","24271","5","4535"
"11221_9240_R","19283","1","4535"
"11221_9240_R","19287","2","4535"
"11221_9240_R","19289","3","4535"
"11221_9240_R","24250","4","4535"
"11242_11261_R","10326","1","4535"
"11242_11261_R","26712","2","4535"
"11242_11261_R","26715","3","4535"
"11242_11261_R","26717","4","4535"
"11242_11261_R","26720","5","4535"
"11242_11261_R","26722","6","4535"
"11242_11261_R","26724","7","4535"
"11242_11261_R","26726","8","4535"
"11242_11261_R","26790","9","4535"
"11242_11261_R","26731","10","4535"
"11242_11261_R","26791","11","4535"
"11242_11261_R","25465","12","4535"
"11242_11261_R","24355","13","4535"
"11248_9073_R","12773","1","4535"
"11248_9073_R","22219","2","4535"
"11248_9073_R","23016","3","4535"
"11248_9073_R","24295","4","4535"
"11248_9073_R","12971","5","4535"
"11248_9073_R","8384","6","4535"
"11248_9073_R","12862","7","4535"
"11248_9073_R","12883","8","4535"
"11248_9073_R","24291","9","4535"
"11248_9073_R","24297","10","4535"
"11248_9073_R","24316","11","4535"
"11248_9073_R","24299","12","4535"
"11248_9073_R","24293","13","4535"
"11248_9073_R","24294","14","4535"
"11248_9073_R","23943","15","4535"
"11248_9073_R","7753","16","4535"
"11250_4368_R","9764","1","4535"
"11250_4368_R","9766","2","4535"
"11250_4368_R","9768","3","4535"
"11250_4368_R","9770","4","4535"
"11250_4368_R","9772","5","4535"
"11250_4368_R","9773","6","4535"
"11250_4368_R","9476","7","4535"
"11250_4368_R","9774","8","4535"
"11268_9155_R","12773","1","4535"
"11268_9155_R","12862","2","4535"
"11268_9155_R","24059","3","4535"
"11268_9155_R","12842","4","4535"
"11268_9155_R","12848","5","4535"
"11268_9155_R","10405","6","4535"
"11268_9155_R","8384","7","4535"
"11268_9155_R","12865","8","4535"
"11268_9155_R","12866","9","4535"
"11268_9155_R","12867","10","4535"
"11268_9155_R","24291","11","4535"
"11268_9155_R","24292","12","4535"
"11268_9155_R","24293","13","4535"
"11268_9155_R","24294","14","4535"
"11268_9155_R","12869","15","4535"
"11268_9155_R","7753","16","4535"
"11271_8892_R","8050","1","4535"
"11271_8892_R","23622","2","4535"
"11271_8892_R","11189","3","4535"
"11271_8892_R","16764","4","4535"
"11271_8892_R","10456","5","4535"
"11271_8892_R","8384","6","4535"
"11271_8892_R","8052","7","4535"
"11271_8892_R","23226","8","4535"
"11271_8892_R","24016","9","4535"
"11271_8892_R","23654","10","4535"
"11271_8892_R","23934","11","4535"
"11271_8892_R","23935","12","4535"
"11271_8892_R","23943","13","4535"
"11271_8892_R","7753","14","4535"
"11272_4599_R","10205","1","4535"
"11272_4599_R","10601","2","4535"
"11272_4599_R","10880","3","4535"
"11272_4599_R","10884","4","4535"
"11293_6395_R","14389","1","4535"
"11293_6395_R","14424","2","4535"
"11293_6395_R","14426","3","4535"
"11293_6395_R","15588","4","4535"
"11293_6395_R","14427","5","4535"
"11293_6395_R","7606","6","4535"
"11293_6395_R","7607","7","4535"
"11310_11310_R","26831","1","4535"
"11310_11310_R","26838","2","4535"
"11310_11310_R","26840","3","4535"
"11310_11310_R","26845","4","4535"
"11310_11310_R","26834","5","4535"
"11360_11360_R","9277","1","4535"
"11360_11360_R","9539","2","4535"
"11360_11360_R","9911","3","4535"
"11360_11360_R","22301","4","4535"
"11360_11360_R","26891","5","4535"
"11360_11360_R","22302","6","4535"
"11360_11360_R","21822","7","4535"
"11360_11360_R","21825","8","4535"
"11370_11370_R","26831","1","4535"
"11370_11370_R","26899","2","4535"
"11370_11370_R","26840","3","4535"
"11370_11370_R","26902","4","4535"
"11370_11370_R","26834","5","4535"
"11374_11374_R","22151","1","4535"
"11374_11374_R","26931","2","4535"
"11374_11374_R","26935","3","4535"
"11374_11374_R","26922","4","4535"
"11374_11374_R","13580","5","4535"
"11374_11374_R","26936","6","4535"
"11377_11377_R","22151","1","4535"
"11377_11377_R","26942","2","4535"
"11377_11377_R","26935","3","4535"
"11377_11377_R","26922","4","4535"
"11377_11377_R","13580","5","4535"
"11377_11377_R","26943","6","4535"
"11446_11445_R","8335","1","4535"
"11446_11445_R","11930","2","4535"
"11446_11445_R","26354","3","4535"
"11449_11477_R","8031","1","4535"
"11449_11477_R","11365","2","4535"
"11449_11477_R","23299","3","4535"
"11449_11477_R","9256","4","4535"
"11449_11477_R","24451","5","4535"
"11451_11391_R","21331","1","4535"
"11451_11391_R","11365","2","4535"
"11451_11391_R","22670","3","4535"
"11451_11391_R","27077","4","4535"
"11451_11391_R","26171","5","4535"
"11461_11385_R","8335","1","4535"
"11461_11385_R","11930","2","4535"
"11461_11385_R","26354","3","4535"
"11467_11478_R","21331","1","4535"
"11467_11478_R","18441","2","4535"
"11467_11478_R","22852","3","4535"
"11467_11478_R","10859","4","4535"
"11467_11478_R","25093","5","4535"
"11467_11478_R","27073","6","4535"
"11467_11478_R","26171","7","4535"
"11467_11478_R","8682","8","4535"
"11467_11478_R","14458","9","4535"
"11468_11468_R","21331","1","4535"
"11468_11468_R","18441","2","4535"
"11468_11468_R","11365","3","4535"
"11468_11468_R","22670","4","4535"
"11468_11468_R","27077","5","4535"
"11468_11468_R","27075","6","4535"
"11473_11473_R","9818","1","4535"
"11473_11473_R","10659","2","4535"
"11473_11473_R","10660","3","4535"
"11473_11473_R","22195","4","4535"
"11473_11473_R","22201","5","4535"
"11473_11473_R","11473","6","4535"
"11482_11482_R","26629","1","4535"
"11482_11482_R","26911","2","4535"
"11482_11482_R","10880","3","4535"
"11494_10431_R","22964","1","4535"
"11494_10431_R","23622","2","4535"
"11494_10431_R","23061","3","4535"
"11494_10431_R","23089","4","4535"
"11494_10431_R","22985","5","4535"
"11494_10431_R","25965","6","4535"
"11494_10431_R","25992","7","4535"
"11494_10431_R","25993","8","4535"
"11494_10431_R","25745","9","4535"
"11522_11604_R","10086","1","4535"
"11522_11604_R","10475","2","4535"
"11522_11604_R","22601","3","4535"
"11522_11604_R","11189","4","4535"
"11522_11604_R","10456","5","4535"
"11522_11604_R","8384","6","4535"
"11522_11604_R","10502","7","4535"
"11522_11604_R","10509","8","4535"
"11522_11604_R","21379","9","4535"
"11522_11604_R","26614","10","4535"
"11522_11604_R","23943","11","4535"
"11522_11604_R","24598","12","4535"
"11522_11604_R","17047","13","4535"
"11527_11631_R","11290","1","4535"
"11527_11631_R","16976","2","4535"
"11527_11631_R","22601","3","4535"
"11527_11631_R","17181","4","4535"
"11527_11631_R","21408","5","4535"
"11527_11631_R","8384","6","4535"
"11527_11631_R","21379","7","4535"
"11527_11631_R","26614","8","4535"
"11527_11631_R","23943","9","4535"
"11528_11529_R","18881","1","4535"
"11528_11529_R","22601","2","4535"
"11528_11529_R","20559","3","4535"
"11528_11529_R","8052","4","4535"
"11528_11529_R","20540","5","4535"
"11528_11529_R","21379","6","4535"
"11528_11529_R","16400","7","4535"
"11535_11635_R","8050","1","4535"
"11535_11635_R","22601","2","4535"
"11535_11635_R","11189","3","4535"
"11535_11635_R","16764","4","4535"
"11535_11635_R","21292","5","4535"
"11535_11635_R","8384","6","4535"
"11535_11635_R","8052","7","4535"
"11535_11635_R","24057","8","4535"
"11535_11635_R","21379","9","4535"
"11535_11635_R","23935","10","4535"
